date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:16	2608/2608	---M--	200	added ('OK')	image/gif	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/images/bx_loader.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/images/bx_loader.gif	(from http://justdoingit.ca/wp-content/themes/tdminimal/style.css?ver=3.9)
22:00:16	1892/1892	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/images/controls.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/images/controls.png	(from http://justdoingit.ca/wp-content/themes/tdminimal/style.css?ver=3.9)
22:00:17	1229/1229	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/images/mail-bg.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/images/mail-bg.png	(from http://justdoingit.ca/wp-content/themes/tdminimal/style.css?ver=3.9)
22:00:18	38239/38239	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfontd41d.eot	(from http://justdoingit.ca/wp-content/themes/tdminimal/css/font-awesome.min.css?ver=3.9)
22:00:18	43/43	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Jan%202014%2005:05:10%20GMT	http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/blank.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/blank.gif	(from http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.6.pack.css?ver=1.5.6)
22:00:18	203/203	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202014%2005:05:10%20GMT	http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox-x.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox-x.png	(from http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.6.pack.css?ver=1.5.6)
22:00:19	176/176	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202014%2005:05:10%20GMT	http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox-y.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox-y.png	(from http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.6.pack.css?ver=1.5.6)
22:00:19	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202014%2005:05:10%20GMT	http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancy_title_over.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancy_title_over.png	(from http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.6.pack.css?ver=1.5.6)
22:00:19	44476/44476	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfont.woff?v=4.0.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfont1fc6.woff	(from http://justdoingit.ca/wp-content/themes/tdminimal/css/font-awesome.min.css?ver=3.9)
22:00:19	15287/15287	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jan%202014%2005:05:10%20GMT	http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/fancybox.png	(from http://justdoingit.ca/wp-content/plugins/easy-fancybox/fancybox/jquery.fancybox-1.3.6.pack.css?ver=1.5.6)
22:00:21	27682/27682	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:00:24%20GMT	http://justdoingit.ca/checkout/purchase-history/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/checkout/purchase-history/index.html	(from http://justdoingit.ca/about/)
22:00:22	3926/3926	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Mar%202014%2015:24:30%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/128X128.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/128X128.png	(from http://justdoingit.ca/about/)
22:00:23	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:00:26%20GMT	http://justdoingit.ca/?p=34	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/index1e7e.html	(from http://justdoingit.ca/about/)
22:00:25	80776/80776	---M--	200	added ('OK')	font/truetype	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfont.ttf?v=4.0.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/fonts/fontawesome-webfont1fc6.ttf	(from http://justdoingit.ca/wp-content/themes/tdminimal/css/font-awesome.min.css?ver=3.9)
22:00:26	27592/27592	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:00:29%20GMT	http://justdoingit.ca/cart/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/cart/index.html	(from http://justdoingit.ca/whatcanidoforyou/)
22:00:30	23444/23444	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Mar%202014%2020:07:54%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/unnamed.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/unnamed.jpg	(from http://justdoingit.ca/whatcanidoforyou/)
22:00:31	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:00:34%20GMT	http://justdoingit.ca/?p=76	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/index04cd.html	(from http://justdoingit.ca/whatcanidoforyou/)
22:00:35	99146/99146	---M--	200	added ('OK')	application/javascript	etag:%228829847450a24579966f0b1bbdd8bd2c%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Just%20doing%20it%201/platform.twitter.com/widgets.js	(from http://justdoingit.ca/wp-content/plugins/wordpress-social-stream/js/jquery.social.stream.1.5.4.min.js?ver=3.9)
22:01:17	330863/330863	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Mar%202014%2020:36:15%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/photo-19.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/photo-19.jpg	(from http://justdoingit.ca/whatcanidoforyou/)
22:01:17	18187/18187	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Mar%202014%2021:44:15%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min80e2.css	(from http://justdoingit.ca/blog/)
22:01:18	3135/3135	---MCZ	200	added ('OK')	text/css	date:Mon,%2007%20Apr%202014%2022:28:16%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/wp-mediaelement.css?ver=3.9	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/wp-mediaelement7868.css	(from http://justdoingit.ca/blog/)
22:01:19	21609/21609	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2018%20Jan%202014%2022:08:12%20GMT	http://justdoingit.ca/wp-content/themes/tdminimal/js/jquery.infinitescroll.min.js?ver=201301	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/themes/tdminimal/js/jquery.infinitescroll.min9c39.js	(from http://justdoingit.ca/blog/)
22:01:22	384792/384792	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2022:13:59%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/aliservicetoothers.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/aliservicetoothers.png	(from http://justdoingit.ca/about/)
22:02:10	299356/299356	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Mar%202014%2019:13:03%20GMT	http://justdoingit.ca/wp-content/uploads/2014/03/IMG_4137.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/03/IMG_4137.jpg	(from http://justdoingit.ca/blog/)
22:02:12	78292/78292	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:15%20GMT	http://justdoingit.ca/hungerweeklaunch/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/hungerweeklaunch/index.html	(from http://justdoingit.ca/blog/)
22:02:31	117616/117616	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Mar%202014%2017:33:08%20GMT	http://justdoingit.ca/wp-content/uploads/2014/03/quote1.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/03/quote1.png	(from http://justdoingit.ca/blog/)
22:02:32	33337/33337	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:36%20GMT	http://justdoingit.ca/author/justdoingit/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/author/justdoingit/index.html	(from http://justdoingit.ca/blog/)
22:02:33	73112/73112	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2010%20Apr%202014%2021:32:14%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=2.14.2	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/mediaelement-and-player.min9066.js	(from http://justdoingit.ca/blog/)
22:02:34	29222/29222	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:37%20GMT	http://justdoingit.ca/category/uncategorized/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/category/uncategorized/index.html	(from http://justdoingit.ca/blog/)
22:02:34	821/821	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2027%20Mar%202014%2017:58:15%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/wp-mediaelement.js?ver=3.9	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/wp-mediaelement7868.js	(from http://justdoingit.ca/blog/)
22:02:49	1574907/1574907	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:38%20GMT	http://justdoingit.ca/newseries7days/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/newseries7days/index.html	(from http://justdoingit.ca/blog/)
22:02:51	28905/28905	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:54%20GMT	http://justdoingit.ca/category/photos/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/category/photos/index.html	(from http://justdoingit.ca/blog/)
22:02:52	31185/31185	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:02:55%20GMT	http://justdoingit.ca/quote-2/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/quote-2/index.html	(from http://justdoingit.ca/blog/)
22:03:17	153764/153764	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Jun%202014%2017:50:14%20GMT	http://justdoingit.ca/wp-content/uploads/2014/06/Header.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/06/Header.png	(from http://justdoingit.ca/thegaragesale/)
22:03:18	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:03:21%20GMT	http://justdoingit.ca/?p=212	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/index905c.html	(from http://justdoingit.ca/thegaragesale/)
22:03:24	34216/34216	---M--	200	added ('OK')	image/jpeg	etag:%22v42%22	http://3.bp.blogspot.com/_riM0mxkXIsw/S9zIx9r5gDI/AAAAAAAAAEI/XyS68-xLXzc/s1600/Day14_street_of_garage_sale.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/3.bp.blogspot.com/_riM0mxkXIsw/S9zIx9r5gDI/AAAAAAAAAEI/XyS68-xLXzc/s1600/Day14_street_of_garage_sale.jpg	(from http://justdoingit.ca/thegaragesale/)
22:03:26	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:03:29%20GMT	http://justdoingit.ca/?p=141	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/index269b.html	(from http://justdoingit.ca/7days/)
22:03:27	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:03:30%20GMT	http://justdoingit.ca/?p=185	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/indexb998.html	(from http://justdoingit.ca/hungerweeek14/)
22:05:20	1446703/1446703	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20May%202014%2022:22:57%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/1.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/1.jpg	(from http://justdoingit.ca/blog/)
22:06:21	2127344/2127344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Mar%202014%2020:45:12%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/IMG_4078.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/IMG_4078.jpg	(from http://justdoingit.ca/whatcanidoforyou/)
22:07:20	1446703/1446703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202014%2017:33:57%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/11.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/11.jpg	(from http://justdoingit.ca/hungerweeek14/)
22:08:31	1186046/1186046	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20May%202014%2019:47:59%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/3.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/3.jpg	(from http://justdoingit.ca/hungerweeek14/)
22:09:48	1281198/1281198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20May%202014%2017:34:09%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/2.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/2.jpg	(from http://justdoingit.ca/hungerweeek14/)
22:09:48	9763/9763	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/css/visual-form-builder.min.css?ver=20140412	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/css/visual-form-builder.min8cb7.css	(from http://justdoingit.ca/book-now/)
22:09:49	26939/26939	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/css/smoothness/jquery-ui-1.10.3.min.css?ver=20131203	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/css/smoothness/jquery-ui-1.10.3.min5102.css	(from http://justdoingit.ca/book-now/)
22:10:04	91192/91192	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jun%202014%2012:12:33%20GMT	http://justdoingit.ca/wp-content/uploads/2014/03/Inspirational-Wallpapers-with-Quotes-for-Desktop16.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/03/Inspirational-Wallpapers-with-Quotes-for-Desktop16.jpg	(from http://justdoingit.ca/book-now/)
22:10:05	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:10:09%20GMT	http://justdoingit.ca/?p=138	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/index1a26.html	(from http://justdoingit.ca/book-now/)
22:10:06	21601/21601	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/js/jquery.validate.min.js?ver=1.9.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/js/jquery.validate.min8162.js	(from http://justdoingit.ca/book-now/)
22:10:06	912/912	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/js/vfb-validation.min.js?ver=20140412	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/js/vfb-validation.min8cb7.js	(from http://justdoingit.ca/book-now/)
22:10:07	920/920	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/js/jquery.metadata.js?ver=2.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/js/jquery.metadatad5f7.js	(from http://justdoingit.ca/book-now/)
22:10:07	1943/1943	---MCZ	200	added ('OK')	application/x-javascript	date:Mon,%2014%20Apr%202014%2018:52:15%20GMT	http://justdoingit.ca/wp-content/plugins/visual-form-builder/js/i18n/validate/messages-en_US.js?ver=1.9.0	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/plugins/visual-form-builder/js/i18n/validate/messages-en_US8162.js	(from http://justdoingit.ca/book-now/)
22:10:09	27658/27658	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:10:12%20GMT	http://justdoingit.ca/checkout/transaction-failed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/checkout/transaction-failed/index.html	(from http://justdoingit.ca/checkout/purchase-history/)
22:10:11	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:10:14%20GMT	http://justdoingit.ca/?p=33	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/indexdd23.html	(from http://justdoingit.ca/checkout/purchase-history/)
22:10:12	25561/25561	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202014%2002:10:15%20GMT	http://justdoingit.ca/?p=98	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/indexb6ad.html	(from http://justdoingit.ca/cart/)
22:10:19	1124149/1124149	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20May%202014%2019:48:06%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/4.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/4.jpg	(from http://justdoingit.ca/hungerweeek14/)
22:11:21	1452876/1452876	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20May%202014%2019:48:14%20GMT	http://justdoingit.ca/wp-content/uploads/2014/05/5.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/05/5.jpg	(from http://justdoingit.ca/hungerweeek14/)
22:13:45	7928781/7928781	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Mar%202014%2019:14:14%20GMT	http://justdoingit.ca/wp-content/uploads/2014/01/UW-WhatCanIDoForYou.jpg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-content/uploads/2014/01/UW-WhatCanIDoForYou.jpg	(from http://justdoingit.ca/whatcanidoforyou/)
22:13:45	3482/3482	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/bigplay.svg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/bigplay.svg	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:46	3001/3001	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/bigplay.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/bigplay.png	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:46	166/166	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/background.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/background.png	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:46	6224/6224	---M--	200	added ('OK')	image/gif	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/loading.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/loading.gif	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:46	10344/10344	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/controls.svg	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/controls.svg	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:46	1892/1892	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Mar%202013%2005:25:44%20GMT	http://justdoingit.ca/wp-includes/js/mediaelement/controls.png	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/js/mediaelement/controls.png	(from http://justdoingit.ca/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.13.0)
22:13:47	40429/40429	---MCZ	200	added ('OK')	text/xml	etag:%22b48a918b4aec915b9b828e7c4c382568%22	http://justdoingit.ca/hungerweeklaunch/feed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/hungerweeklaunch/feed/index.html	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:47	3711/3711	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2004%20Jul%202014%2002:13:51%20GMT	http://platform.linkedin.com/in.js	C:/My%20Web%20Sites/Just%20doing%20it%201/platform.linkedin.com/in.js	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:49	78281/78281	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:13:51%20GMT	http://justdoingit.ca/?p=178	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/indexb50d.html	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:49	313/313	---M-Z	200	added ('OK')	application/javascript	etag:%22434f699bbd9d9b3a3abb5d44a1ec4310%22	http://assets.pinterest.com/js/pinit.js	C:/My%20Web%20Sites/Just%20doing%20it%201/assets.pinterest.com/js/pinit.js	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:50	29264/29264	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:13:52%20GMT	http://justdoingit.ca/tag/notwhoyouthink-hungerweek/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/tag/notwhoyouthink-hungerweek/index.html	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:50	10678/10678	---MCZ	200	added ('OK')	text/xml	etag:%22bcb6555a8c2312736c3c5d21c4027955%22	http://justdoingit.ca/author/justdoingit/feed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/author/justdoingit/feed/index.html	(from http://justdoingit.ca/author/justdoingit/)
22:13:50	6929/6929	---MCZ	200	added ('OK')	text/xml	etag:%22bcb6555a8c2312736c3c5d21c4027955%22	http://justdoingit.ca/category/uncategorized/feed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/category/uncategorized/feed/index.html	(from http://justdoingit.ca/category/uncategorized/)
22:13:50	37/37	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Feb%202014%2008:03:14%20GMT	http://justdoingit.ca/wp-includes/images/blank.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/images/blank.gif	(from http://justdoingit.ca/newseries7days/)
22:13:51	35922/35922	---MC-	200	added ('OK')	application/javascript	etag:%2222cf3533b8652a7c59b51fa6f31b404b%22	https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Just%20doing%20it%201/apis.google.com/js/plusone.js	(from http://justdoingit.ca/hungerweeklaunch/)
22:13:51	28879/28879	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:13:55%20GMT	http://justdoingit.ca/tag/7days/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/tag/7days/index.html	(from http://justdoingit.ca/newseries7days/)
22:13:51	174/174	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Feb%202014%2008:03:14%20GMT	http://justdoingit.ca/wp-includes/images/smilies/icon_smile.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/images/smilies/icon_smile.gif	(from http://justdoingit.ca/newseries7days/)
22:13:54	170/170	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Feb%202014%2008:03:14%20GMT	http://justdoingit.ca/wp-includes/images/smilies/icon_wink.gif	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/wp-includes/images/smilies/icon_wink.gif	(from http://justdoingit.ca/newseries7days/)
22:13:57	702/702	---MCZ	200	added ('OK')	text/xml	etag:%22b48a918b4aec915b9b828e7c4c382568%22	http://justdoingit.ca/quote-2/feed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/quote-2/feed/index.html	(from http://justdoingit.ca/quote-2/)
22:13:57	4028/4028	---MCZ	200	added ('OK')	text/xml	etag:%22bcb6555a8c2312736c3c5d21c4027955%22	http://justdoingit.ca/category/photos/feed/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/category/photos/feed/index.html	(from http://justdoingit.ca/category/photos/)
22:14:01	27662/27662	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jul%202014%2002:14:01%20GMT	http://justdoingit.ca/category/quotes/	C:/My%20Web%20Sites/Just%20doing%20it%201/justdoingit.ca/category/quotes/index.html	(from http://justdoingit.ca/quote-2/)
